proxy,response,loginc,logarea,dwt,psu,stratum
33974.9,0,,,1260.965,14,57
35275.87,0,,,1260.965,14,57
33534.36,0,,,1260.965,14,57
31036,1,6.802395,4.49981,146.4559,14,57
34528.89,0,,,1260.965,14,57
30918.64,0,,,2223.256,14,57
32713.63,1,8.216088,4.828314,1260.965,14,57
28445.72,0,,,1260.965,14,57
33606.53,1,7.783224,5.010635,2223.256,14,57
29484.66,0,,,1260.965,14,57
31036.49,0,,,1260.965,14,57
32221.96,0,,,1260.965,14,57
32962.48,0,,,1260.965,14,57
30735.37,0,,,1260.965,14,57
29485,0,,,146.4559,14,57
30314,0,,,146.4559,14,57
32222,1,6.376727,4.682131,146.4559,14,57
30178.69,0,,,6177.737,14,57
29551.1,0,,,1260.965,14,57
33176.49,0,,,1260.965,14,57
34613.22,1,7.600903,4.941642,1260.965,14,57
30528.24,0,,,1260.965,14,57
31516.04,0,,,1260.965,14,57
32962,1,5.843544,3.218876,146.4559,14,57
29484.66,0,,,1260.965,14,57
34613.22,0,,,1260.965,14,57
33866,1,7.600903,4.369448,146.4559,14,57
33863.86,0,,,1260.965,14,57
40895.81,0,,,2223.256,14,57
31600,0,,,146.4559,14,57
33866.42,0,,,1260.965,14,57
32660.83,0,,,1260.965,14,57
35561,0,,,146.4559,14,57
30292.64,1,5.991465,4.248495,1260.965,14,57
32602,0,,,146.4559,14,57
34613.22,0,,,1260.965,14,57
32226,1,7.003066,4.60517,146.4559,14,57
33116.31,1,7.901007,5.192957,1260.965,14,57
37446.02,0,,,1260.965,14,57
30166,0,,,146.4559,14,57
31036,1,7.178545,4.382027,146.4559,14,57
29484.66,1,7.438384,4.248495,1260.965,14,57
33122.82,0,,,1260.965,14,57
31226,0,,,146.4559,14,57
29484.66,1,7.003066,5.010635,1260.965,14,57
28559.36,0,,,1260.965,14,57
34170.42,0,,,1260.965,14,57
30940.45,0,,,1260.965,14,57
32009.6,1,5.521461,5.416101,1260.965,14,57
38681,1,7.138867,4.49981,146.4559,14,57
30166,1,5.991465,4.60517,146.4559,14,57
31603.03,1,7.467371,5.010635,1260.965,14,57
32550.9,0,,,1260.965,14,57
33538.38,0,,,1260.965,14,57
32221.96,0,,,1260.965,14,57
32745.87,0,,,1260.965,14,57
30716.43,0,,,1260.965,14,57
33941,0,,,146.4559,14,57
30355.81,0,,,1260.965,14,57
32660.83,0,,,1260.965,14,57
34026.57,0,,,1260.965,14,57
29846,0,,,146.4559,14,57
31036.49,1,6.907755,4.382027,1260.965,14,57
33866.42,0,,,1260.965,14,57
29846,0,,,146.4559,14,57
29846.02,0,,,1260.965,14,57
27025.41,1,7.863267,4.912655,1260.965,14,57
26664.75,0,,,1260.965,14,57
31468.23,0,,,1260.965,14,57
32601.66,0,,,1260.965,14,57
30988.97,0,,,1260.965,14,57
33866.42,0,,,1260.965,14,57
32611.54,0,,,1260.965,14,57
27341,0,,,146.4559,14,57
36061,0,,,146.4559,14,57
29846.02,0,,,1260.965,14,57
30918.64,1,7.438384,5.010635,2223.256,14,57
28670.63,1,6.802395,4.787492,1260.965,14,57
30188.37,0,,,1260.965,14,57
28559.36,0,,,1260.965,14,57
36588,0,,,146.4559,14,57
32850,1,6.249975,3.637586,146.4559,14,57
28559,0,,,146.4559,14,57
35275.87,0,,,1260.965,14,57
30735.37,0,,,1260.965,14,57
33851.82,0,,,1260.965,14,57
34170.42,0,,,1260.965,14,57
37171.43,0,,,1260.965,14,57
29484.66,0,,,1260.965,14,57
32661,0,,,146.4559,14,57
27025.41,0,,,1260.965,14,57
34960.05,0,,,2223.256,14,57
32661,1,5.913503,4.174387,146.4559,14,57
27679.66,0,,,1260.965,14,57
31267.45,0,,,1260.965,14,57
28724.21,0,,,1260.965,14,57
32882.7,0,,,989.7952,54,57
33154.53,0,,,989.7952,54,57
32825.34,0,,,1674.35,54,57
38594,1,7.336286,4.49981,159.3371,54,57
32825.34,1,7.408531,4.762174,1674.35,54,57
37867,1,7.600903,4.787492,159.3371,54,57
32882.7,0,,,989.7952,54,57
33154.53,1,7.600903,4.828314,989.7952,54,57
32787.42,1,7.090077,4.867535,1674.35,54,57
40424.02,0,,,2799.763,54,57
38487.67,0,,,1674.35,54,57
38340.08,0,,,1674.35,54,57
34350,0,,,159.3371,54,57
40782.62,1,8.006368,5.192957,1674.35,54,57
35251.45,0,,,1674.35,54,57
38055,1,6.774224,4.682131,159.3371,54,57
37951.33,1,7.600903,4.70048,1674.35,54,57
33154.53,0,,,989.7952,54,57
37060.15,1,7.600903,4.276666,1674.35,54,57
35814.16,0,,,1674.35,54,57
34270.85,0,,,989.7952,54,57
32943.4,0,,,1674.35,54,57
34972.36,0,,,989.7952,54,57
38358.06,1,8.216088,4.60517,1674.35,54,57
38488,0,,,159.3371,54,57
32825,0,,,159.3371,54,57
33154.53,0,,,989.7952,54,57
35814.16,0,,,1674.35,54,57
36131.48,0,,,1674.35,54,57
34349.91,0,,,1674.35,54,57
35351,0,,,159.3371,54,57
38487.67,0,,,1674.35,54,57
32825.34,1,8.411833,5.192957,1674.35,54,57
34972.36,0,,,989.7952,54,57
34270.85,0,,,989.7952,54,57
34972.36,0,,,989.7952,54,57
35538.94,1,8.006368,4.941642,989.7952,54,57
37867,0,,,159.3371,54,57
34271,0,,,159.3371,54,57
37822.2,1,8.517193,5.393628,1674.35,54,57
40782.62,0,,,1674.35,54,57
37519.03,1,7.824046,5.135798,1674.35,54,57
40783,1,6.684612,3.555348,159.3371,54,57
38706.86,0,,,1674.35,54,57
38594,1,7.244227,4.787492,159.3371,54,57
38054.6,1,8.294049,5.075174,1674.35,54,57
34972.36,0,,,989.7952,54,57
35934.93,0,,,989.7952,54,57
40875,1,6.476973,4.553877,159.3371,54,57
40424.02,0,,,2799.763,54,57
36834.31,1,7.740664,4.382027,1674.35,54,57
32882.7,0,,,989.7952,54,57
33154.53,0,,,989.7952,54,57
37401.75,0,,,1674.35,54,57
38327.14,0,,,1674.35,54,57
38340.08,1,8.411833,5.135798,2799.763,54,57
34972.36,0,,,989.7952,54,57
38340.08,0,,,1674.35,54,57
34349.91,0,,,1674.35,54,57
38327.14,0,,,1674.35,54,57
32825,1,7.544332,4.382027,159.3371,54,57
38340,1,5.991465,4.094345,159.3371,54,57
36834,0,,,159.3371,54,57
36619.49,0,,,1674.35,54,57
33154.53,1,7.901007,5.105946,1674.35,54,57
35251.45,0,,,1674.35,54,57
38011.78,0,,,2799.763,54,57
39612.74,0,,,1674.35,54,57
38487.67,0,,,1674.35,54,57
32787,1,7.438384,4.553877,159.3371,54,57
35251.45,0,,,1674.35,54,57
41198,0,,,159.3371,54,57
37519.03,0,,,2799.763,54,57
36955.41,0,,,1674.35,54,57
34349.91,0,,,1674.35,54,57
37401.75,0,,,1674.35,54,57
37867.13,0,,,2799.763,54,57
35574,0,,,159.3371,54,57
32825.34,0,,,1674.35,54,57
36131.48,0,,,989.7952,54,57
32825.34,1,7.313221,4.510859,1674.35,54,57
37984,0,,,159.3371,54,57
36834.31,0,,,1674.35,54,57
32787,0,,,159.3371,54,57
32825.34,0,,,1674.35,54,57
34972.36,1,8.294049,5.164786,989.7952,54,57
34972.36,1,7.783224,4.65396,989.7952,54,57
32943.4,1,7.313221,4.382027,1674.35,54,57
34972,1,6.142037,3.688879,159.3371,54,57
36955.41,0,,,1674.35,54,57
37578,0,,,159.3371,54,57
32825,0,,,159.3371,54,57
36955.41,0,,,1674.35,54,57
30678.6,0,,,989.7952,54,57
32882.7,0,,,989.7952,54,57
37983.77,0,,,1674.35,54,57
37060.15,0,,,1674.35,54,57
34349.91,0,,,1674.35,54,57
34270.85,0,,,1674.35,54,57
35538,1,7.058758,4.158883,159.3371,54,57
33511.94,0,,,989.7952,54,57
34349.91,0,,,1674.35,54,57
34349.91,1,8.160519,5.075174,1674.35,54,57
37209.58,0,,,798.462,2,58
37462.87,0,,,1530.662,2,58
47102,0,,,142.0389,2,58
41020,0,,,142.0389,2,58
42382.02,0,,,1530.662,2,58
37462.87,0,,,2961.193,2,58
46408.72,0,,,2961.193,2,58
38273.32,0,,,1530.662,2,58
39435,0,,,142.0389,2,58
37525.47,0,,,798.462,2,58
42197.58,0,,,798.462,2,58
42091.91,0,,,1530.662,2,58
46409,0,,,142.0389,2,58
40079.12,1,7.495542,4.248495,1530.662,2,58
43236.83,1,7.313221,4.41884,1530.662,2,58
45656,0,,,142.0389,2,58
41207.47,0,,,1530.662,2,58
42684,0,,,142.0389,2,58
38084.99,0,,,2961.193,2,58
39484,0,,,142.0389,2,58
42092,1,7.495542,4.356709,142.0389,2,58
38085,1,6.802395,4.077538,142.0389,2,58
38776,0,,,142.0389,2,58
46243,0,,,142.0389,2,58
36719,0,,,142.0389,2,58
37209.58,0,,,798.462,2,58
38273.32,1,7.600903,4.477337,1530.662,2,58
44866,0,,,142.0389,2,58
43236.83,0,,,1530.662,2,58
42092,0,,,142.0389,2,58
36608,1,6.907755,4.369448,142.0389,2,58
47661.84,1,7.051856,4.70048,2961.193,2,58
43237,0,,,142.0389,2,58
36719,0,,,142.0389,2,58
40824,0,,,142.0389,2,58
40989.17,0,,,1530.662,2,58
46068,0,,,142.0389,2,58
35776,0,,,142.0389,2,58
46968,0,,,142.0389,2,58
32378.3,0,,,798.462,2,58
40079.12,0,,,2961.193,2,58
46964.06,0,,,2961.193,2,58
38231,0,,,142.0389,2,58
44987.57,0,,,2961.193,2,58
42092,0,,,142.0389,2,58
42382.02,0,,,1530.662,2,58
39506,1,7.130899,4.174387,142.0389,2,58
42684,1,7.07327,4.317488,142.0389,2,58
39506,0,,,798.462,2,58
37462.87,0,,,1530.662,2,58
48623.27,0,,,1530.662,2,58
36416.25,0,,,798.462,2,58
40372.36,1,8.006368,4.867535,798.462,2,58
37209.58,1,7.34601,4.330733,798.462,2,58
39008.12,0,,,798.462,2,58
40659,1,8.34284,4.787492,1530.662,2,58
40659,0,,,1530.662,2,58
40659,0,,,2961.193,2,58
37802.87,0,,,1530.662,2,58
33783,0,,,142.0389,2,58
34631,0,,,142.0389,2,58
43383,0,,,142.0389,2,58
33783.12,0,,,798.462,2,58
40659,0,,,1530.662,2,58
39506,0,,,142.0389,2,58
42892.17,0,,,2961.193,2,58
38776,1,7.824046,4.770685,142.0389,2,58
48091,0,,,142.0389,2,58
37525,0,,,142.0389,2,58
37803,0,,,142.0389,2,58
33783.12,0,,,798.462,2,58
42382.02,0,,,1530.662,2,58
36416.25,0,,,798.462,2,58
37489,0,,,142.0389,2,58
44988,0,,,142.0389,2,58
36564.09,0,,,798.462,2,58
46482,1,6.907755,4.430817,142.0389,2,58
47700.3,1,6.505784,4.094345,2961.193,2,58
43383.44,0,,,1530.662,2,58
45006.35,0,,,2961.193,2,58
38273.32,0,,,1530.662,2,58
38084.99,1,7.495542,4.60517,1530.662,2,58
36416.25,0,,,798.462,2,58
40823.99,0,,,1530.662,2,58
38273,0,,,142.0389,2,58
45655.99,0,,,1530.662,2,58
38776,1,7.604895,4.406719,142.0389,2,58
36719.21,0,,,1530.662,2,58
44655,0,,,142.0389,2,58
44953.59,0,,,2961.193,2,58
42091.91,1,6.684612,3.555348,1530.662,2,58
44954,0,,,142.0389,2,58
36719,0,,,142.0389,2,58
36719,0,,,142.0389,2,58
38776,0,,,142.0389,2,58
46243,1,7.17012,4.174387,142.0389,2,58
37462.87,0,,,1530.662,2,58
46409,0,,,142.0389,2,58
42814.38,0,,,1530.662,2,58
44315.17,0,,,2961.193,2,58
44987.57,0,,,2961.193,2,58
33783.12,0,,,798.462,2,58
33783.12,0,,,798.462,2,58
37525.47,0,,,798.462,2,58
37209.58,1,7.824046,4.356709,798.462,2,58
40936.99,0,,,1530.662,2,58
39484.16,0,,,1530.662,2,58
33783,0,,,142.0389,2,58
39928,1,6.55108,4.317488,142.0389,2,58
43237,0,,,142.0389,2,58
43237,0,,,142.0389,2,58
46005,0,,,142.0389,2,58
38776.04,0,,,1530.662,2,58
47661.84,1,8.987197,5.298317,2961.193,2,58
36608,0,,,142.0389,2,58
36719.21,0,,,798.462,2,58
46409,0,,,142.0389,2,58
32378.3,0,,,798.462,2,58
37525.47,0,,,798.462,2,58
42382,0,,,142.0389,2,58
40225.43,0,,,1530.662,2,58
47970,0,,,142.0389,2,58
33783,0,,,142.0389,2,58
37984.34,0,,,1530.662,2,58
39434.52,0,,,1530.662,2,58
44655,1,6.802395,3.688879,142.0389,2,58
42382.02,0,,,1530.662,2,58
42382,1,6.437752,3.806663,142.0389,2,58
46068,0,,,142.0389,2,58
33783.12,0,,,798.462,2,58
38084.99,0,,,2961.193,2,58
46964.06,0,,,2961.193,2,58
33783.12,0,,,798.462,2,58
33783.12,0,,,798.462,2,58
37525.47,0,,,798.462,2,58
41889.8,1,7.649693,4.454347,798.462,2,58
38085,0,,,142.0389,2,58
40659,0,,,1530.662,2,58
47662,0,,,142.0389,2,58
38891.17,0,,,1530.662,2,58
42092,0,,,142.0389,2,58
42092,0,,,142.0389,2,58
38776.04,0,,,1530.662,2,58
47552,0,,,142.0389,2,58
34743,1,6.907755,3.912023,142.0389,2,58
41207,0,,,142.0389,2,58
37018,0,,,142.0389,2,58
41020,0,,,142.0389,2,58
45639.92,0,,,2961.193,2,58
37209.58,0,,,798.462,2,58
42091.91,0,,,1530.662,2,58
42382,1,7.824046,4.430817,142.0389,2,58
47483.67,0,,,1785.386,79,58
46889,0,,,147.5281,79,58
48891.07,1,7.600903,4.382027,1785.386,79,58
45510.38,0,,,1785.386,79,58
37209,0,,,147.5281,79,58
46212.66,1,7.438384,4.158883,1785.386,79,58
45052.96,0,,,1785.386,79,58
48461.61,1,8.160519,4.442651,1785.386,79,58
49753,0,,,147.5281,79,58
48929.36,1,8.682708,4.70048,1785.386,79,58
46212.66,1,8.006368,4.634729,1785.386,79,58
44082.46,0,,,964.3882,79,58
41064,0,,,147.5281,79,58
38452,1,6.768493,4.127134,147.5281,79,58
41698.14,0,,,964.3882,79,58
45020.51,0,,,1785.386,79,58
48165,0,,,147.5281,79,58
46889.04,0,,,1785.386,79,58
46884,0,,,147.5281,79,58
42539.67,0,,,1785.386,79,58
44935.72,0,,,1785.386,79,58
46884,0,,,147.5281,79,58
49876.02,1,8.160519,4.867535,1785.386,79,58
46883.72,0,,,1785.386,79,58
47215.45,0,,,1785.386,79,58
47121.38,0,,,1785.386,79,58
47567.91,1,7.600903,4.60517,1785.386,79,58
36751.59,0,,,366.6399,79,58
36751.59,0,,,964.3882,79,58
35523.79,1,7.696213,4.584968,366.6399,79,58
48331.65,0,,,1785.386,79,58
46454,1,7.244227,4.304065,147.5281,79,58
51141.4,0,,,1785.386,79,58
47337,0,,,147.5281,79,58
38452.45,1,7.244227,4.094345,964.3882,79,58
50467.69,0,,,1785.386,79,58
47187.77,0,,,1785.386,79,58
47416.8,0,,,1785.386,79,58
46883.72,0,,,1785.386,79,58
47016.95,1,7.549609,4.276666,964.3882,79,58
47369,1,7.130899,4.204693,147.5281,79,58
46454.11,0,,,1785.386,79,58
39903.74,0,,,964.3882,79,58
50645.26,1,7.438384,4.867535,1785.386,79,58
45599,0,,,147.5281,79,58
35523.79,0,,,366.6399,79,58
44577,0,,,147.5281,79,58
38452.45,1,7.600903,4.248495,964.3882,79,58
47187.77,0,,,1785.386,79,58
47480.85,0,,,1785.386,79,58
38452.45,0,,,964.3882,79,58
44308.07,0,,,964.3882,79,58
47337.29,0,,,1785.386,79,58
41698.14,0,,,964.3882,79,58
45043,1,7.770645,4.465908,147.5281,79,58
38452,0,,,147.5281,79,58
49303.87,0,,,1785.386,79,58
42539.67,0,,,1785.386,79,58
46849.99,1,8.116715,4.317488,1785.386,79,58
46653,0,,,147.5281,79,58
44082.46,0,,,964.3882,79,58
46212.66,0,,,1785.386,79,58
46213,0,,,147.5281,79,58
46144.64,0,,,1785.386,79,58
37209,1,7.130899,4.143135,147.5281,79,58
49257.06,1,6.684612,3.871201,1785.386,79,58
47016.95,0,,,964.3882,79,58
45089.26,0,,,1785.386,79,58
45969.85,0,,,1785.386,79,58
46889,0,,,147.5281,79,58
49303.87,0,,,1785.386,79,58
47606.66,0,,,1785.386,79,58
46547.34,0,,,1785.386,79,58
45599.05,0,,,1785.386,79,58
46212.66,1,7.495542,4.382027,1785.386,79,58
48462,0,,,147.5281,79,58
42539.67,0,,,1785.386,79,58
47016.95,0,,,964.3882,79,58
46302.09,0,,,1785.386,79,58
45599,1,6.43294,4.143135,147.5281,79,58
35524,0,,,147.5281,79,58
36751.59,1,7.901007,4.26268,366.6399,79,58
47215.45,0,,,1785.386,79,58
44576.65,0,,,1785.386,79,58
42539.67,0,,,1785.386,79,58
35523.79,0,,,366.6399,79,58
50645.26,0,,,1785.386,79,58
36751.59,0,,,366.6399,79,58
44577,0,,,147.5281,79,58
47261,0,,,147.5281,79,58
47416.8,0,,,1785.386,79,58
47337.29,0,,,1785.386,79,58
38452.45,1,7.824046,4.330733,1785.386,79,58
45043,0,,,147.5281,79,58
44509.29,0,,,964.3882,79,58
35279,0,,,147.5281,79,58
44308,0,,,147.5281,79,58
48196.37,0,,,1785.386,79,58
45969.24,0,,,964.3882,79,58
44308,0,,,147.5281,79,58
45763.56,0,,,1785.386,79,58
50463,0,,,147.5281,79,58
50688.22,1,7.600903,5.135798,1785.386,79,58
40809.54,0,,,964.3882,79,58
39904,0,,,147.5281,79,58
49000.84,0,,,1785.386,79,58
48423.67,1,8.294049,4.941642,1785.386,79,58
48851.1,0,,,1785.386,79,58
46212.66,1,7.495542,4.094345,1785.386,79,58
47416.8,1,8.682708,4.905275,1785.386,79,58
44308,0,,,147.5281,79,58
43670,0,,,147.5281,79,58
44577,0,,,147.5281,79,58
35524,0,,,147.5281,79,58
47016.95,0,,,964.3882,79,58
45599.05,1,4.976734,3.401197,1785.386,79,58
38452,1,6.55108,3.091043,147.5281,79,58
47480.85,0,,,1785.386,79,58
42861.48,0,,,1785.386,79,58
47215.45,0,,,1785.386,79,58
45249.94,0,,,1785.386,79,58
47017,0,,,147.5281,79,58
47164.95,0,,,1785.386,79,58
50804,0,,,148.2194,125,58
47293,0,,,148.2194,125,58
48928.26,0,,,2728.958,125,58
48136.85,0,,,2728.958,125,58
49175.93,1,8.294049,4.941642,2728.958,125,58
49345.93,0,,,2728.958,125,58
45140,0,,,148.2194,125,58
49991,0,,,148.2194,125,58
42564,1,7.20786,3.951244,148.2194,125,58
47786,0,,,148.2194,125,58
50230.18,1,8.006368,4.70048,2728.958,125,58
44325.28,0,,,1098.558,125,58
42583,1,5.886104,4.584968,148.2194,125,58
42564.33,0,,,1098.558,125,58
42564,1,6.884487,4.077538,148.2194,125,58
48917.18,0,,,2728.958,125,58
48971,0,,,148.2194,125,58
46328.11,0,,,2728.958,125,58
42862.4,0,,,2728.958,125,58
48917,0,,,148.2194,125,58
42837.83,0,,,1098.558,125,58
48917.18,0,,,2728.958,125,58
42564,0,,,148.2194,125,58
49791.57,0,,,2728.958,125,58
50997.94,0,,,2728.958,125,58
50389,0,,,148.2194,125,58
41862.63,0,,,1098.558,125,58
42837.83,0,,,1098.558,125,58
48673.91,1,8.160519,4.477337,2728.958,125,58
51021.19,0,,,2728.958,125,58
46328.11,0,,,2728.958,125,58
48136.85,0,,,2728.958,125,58
49990.81,0,,,2728.958,125,58
51276.78,0,,,2728.958,125,58
44984.75,0,,,2728.958,125,58
48961.03,0,,,2728.958,125,58
44325.28,0,,,2728.958,125,58
51021.19,0,,,2728.958,125,58
50419,1,7.090077,4.49981,148.2194,125,58
42564.33,1,7.046647,4.077538,1098.558,125,58
49175.93,0,,,2728.958,125,58
49638.03,0,,,2728.958,125,58
48928,0,,,148.2194,125,58
42564,0,,,148.2194,125,58
48971,0,,,148.2194,125,58
43568,0,,,148.2194,125,58
44002,1,7.474205,4.442651,148.2194,125,58
41507.68,0,,,2728.958,125,58
51277,0,,,148.2194,125,58
48659.33,0,,,2728.958,125,58
42564,0,,,148.2194,125,58
49425.87,0,,,2728.958,125,58
47902.82,0,,,2728.958,125,58
42837.83,0,,,1098.558,125,58
41877,0,,,148.2194,125,58
43860.52,0,,,1098.558,125,58
48841,1,7.090077,4.204693,148.2194,125,58
43252.58,0,,,2728.958,125,58
42564,0,,,148.2194,125,58
48865.21,1,8.853665,4.867535,2728.958,125,58
42653,0,,,148.2194,125,58
51459,0,,,148.2194,125,58
48687,0,,,148.2194,125,58
48990,0,,,148.2194,125,58
48971,1,7.064759,4.174387,148.2194,125,58
49299,0,,,148.2194,125,58
41570.63,0,,,1098.558,125,58
50997.94,1,7.696213,4.70048,2728.958,125,58
47769.13,0,,,2728.958,125,58
49737.35,0,,,2728.958,125,58
44972.59,0,,,1098.558,125,58
45139.78,0,,,2728.958,125,58
49990.81,1,8.34284,4.912655,2728.958,125,58
42144.99,0,,,2728.958,125,58
51021,0,,,148.2194,125,58
45139.78,0,,,2728.958,125,58
49345.93,0,,,2728.958,125,58
46991,0,,,148.2194,125,58
43607.8,0,,,1098.558,125,58
42564,0,,,148.2194,125,58
49299,0,,,148.2194,125,58
52097.08,0,,,2728.958,125,58
45139.78,0,,,2728.958,125,58
52252,0,,,148.2194,125,58
50148.97,0,,,2728.958,125,58
50685.72,0,,,2728.958,125,58
48101.94,0,,,2728.958,125,58
48971,0,,,148.2194,125,58
50406,0,,,148.2194,125,58
49638,1,6.907755,4.248495,148.2194,125,58
43567.5,0,,,1098.558,125,58
44984.75,0,,,1098.558,125,58
43619.09,0,,,1098.558,125,58
48137,0,,,148.2194,125,58
51630,0,,,148.2194,125,58
43607.8,0,,,1098.558,125,58
50804.29,0,,,2728.958,125,58
41863,0,,,148.2194,125,58
32193,0,,,145.2828,174,58
44540,0,,,145.2828,174,58
39420.02,0,,,1646.202,174,58
39420.02,0,,,1646.202,174,58
35104,0,,,145.2828,174,58
34557,1,7.480992,4.219508,145.2828,174,58
39420,0,,,145.2828,174,58
33455,0,,,145.2828,174,58
39124.56,0,,,1646.202,174,58
35128.33,0,,,819.4812,174,58
42580,1,6.802395,4.094345,145.2828,174,58
41124.16,0,,,1646.202,174,58
39949.68,1,8.411833,4.828314,1646.202,174,58
41373.79,0,,,1646.202,174,58
38976.13,0,,,1646.202,174,58
35128,1,6.979145,4.007333,145.2828,174,58
46185.98,0,,,2948.816,174,58
36114,0,,,145.2828,174,58
35128,0,,,145.2828,174,58
36576,0,,,145.2828,174,58
36533.11,0,,,1646.202,174,58
34738,0,,,145.2828,174,58
35103.81,0,,,819.4812,174,58
34067,0,,,145.2828,174,58
37160.24,0,,,819.4812,174,58
35128.33,0,,,819.4812,174,58
43082.5,1,7.377759,4.094345,2948.816,174,58
38263.05,0,,,1646.202,174,58
36221,0,,,145.2828,174,58
38098,0,,,145.2828,174,58
36143,0,,,145.2828,174,58
35128.33,0,,,819.4812,174,58
38263,1,6.98379,4.174387,145.2828,174,58
35128,1,7.17012,4.248495,145.2828,174,58
36221,0,,,145.2828,174,58
44210,0,,,145.2828,174,58
36614,0,,,145.2828,174,58
35128,0,,,145.2828,174,58
39420.02,0,,,1646.202,174,58
37160.24,0,,,819.4812,174,58
34093,0,,,145.2828,174,58
38907,1,7.244227,4.094345,145.2828,174,58
37160,0,,,145.2828,174,58
34999,1,6.040255,3.951244,145.2828,174,58
36365.22,0,,,1646.202,174,58
35531.84,0,,,819.4812,174,58
40758,0,,,145.2828,174,58
36221,0,,,145.2828,174,58
39037,0,,,145.2828,174,58
35128,0,,,145.2828,174,58
37160.24,0,,,819.4812,174,58
36221.43,0,,,1646.202,174,58
36142.67,0,,,1646.202,174,58
34556.53,0,,,819.4812,174,58
41700.01,0,,,1646.202,174,58
41666.47,0,,,1646.202,174,58
38822,0,,,145.2828,174,58
41374,0,,,145.2828,174,58
34093.29,0,,,819.4812,174,58
37160.24,0,,,819.4812,174,58
38538,0,,,145.2828,174,58
34557,0,,,145.2828,174,58
42657.77,1,7.313221,3.988984,2948.816,174,58
38906.63,0,,,1646.202,174,58
37583.67,0,,,819.4812,174,58
38822,1,6.43294,4.094345,145.2828,174,58
35128,0,,,145.2828,174,58
36113.74,0,,,819.4812,174,58
41619.68,1,7.989561,4.584968,2948.816,174,58
36221.43,0,,,819.4812,174,58
43237,1,7.130899,5.298317,145.2828,174,58
38098,0,,,145.2828,174,58
40757.77,1,7.130899,4.174387,1646.202,174,58
40757.77,0,,,1646.202,174,58
37236.28,1,7.824046,4.60517,1646.202,174,58
36448.23,1,6.55108,4.276666,2948.816,174,58
43946.39,0,,,2948.816,174,58
36679.23,0,,,819.4812,174,58
38538.05,0,,,2948.816,174,58
37160.24,0,,,819.4812,174,58
45372.4,1,7.438384,3.912023,2948.816,174,58
38822,1,5.774551,2.484907,145.2828,174,58
43964.46,0,,,1646.202,174,58
36221,0,,,145.2828,174,58
42933,0,,,145.2828,174,58
44386.11,0,,,1646.202,174,58
36614.4,0,,,819.4812,174,58
42713,0,,,145.2828,174,58
38179,0,,,145.2828,174,58
35285,1,7.146772,3.7612,145.2828,174,58
43467,0,,,145.2828,174,58
36614.4,0,,,819.4812,174,58
36143,1,6.43294,3.871201,145.2828,174,58
35103.81,0,,,819.4812,174,58
36533,0,,,145.2828,174,58
38098,0,,,145.2828,174,58
41968.3,0,,,2948.816,174,58
38822,0,,,145.2828,174,58
37160,1,5.669881,3.912023,145.2828,174,58
36614,0,,,145.2828,174,58
34093,0,,,145.2828,174,58
36444.14,0,,,819.4812,174,58
43946,1,7.438384,4.174387,145.2828,174,58
36142.67,0,,,1646.202,174,58
36113.74,0,,,819.4812,174,58
41619.68,0,,,2948.816,174,58
34738,0,,,145.2828,174,58
35128,0,,,145.2828,174,58
35128,0,,,145.2828,174,58
38368,0,,,145.2828,174,58
46185.98,0,,,2948.816,174,58
42713,0,,,145.2828,174,58
34557,1,6.802395,3.89182,145.2828,174,58
43964.46,0,,,1646.202,174,58
41611.77,0,,,1646.202,174,58
36614,0,,,145.2828,174,58
41612,0,,,145.2828,174,58
37236,0,,,145.2828,174,58
36614,0,,,145.2828,174,58
41611.77,0,,,1646.202,174,58
36679.23,1,7.244227,3.912023,819.4812,174,58
35128,0,,,145.2828,174,58
37236,0,,,145.2828,174,58
35330,0,,,145.2828,174,58
42667.48,1,7.130899,4.442651,1646.202,174,58
34804.47,0,,,819.4812,174,58
41666.47,1,8.411833,4.941642,2948.816,174,58
40256,1,7.210818,4.219508,145.2828,174,58
37974.58,1,7.577634,4.025352,1646.202,174,58
43467,0,,,145.2828,174,58
35531.84,1,7.090077,4.110874,819.4812,174,58
41374,0,,,145.2828,174,58
37019,1,6.131227,4.094345,145.2828,174,58
38822,1,7.901007,4.49981,145.2828,174,58
35128.33,0,,,819.4812,174,58
37898,0,,,145.2828,174,58
42713,0,,,145.2828,174,58
38098,0,,,1646.202,174,58
36221.43,0,,,819.4812,174,58
41373.79,0,,,1646.202,174,58
36614,0,,,145.2828,174,58
45784,0,,,145.2828,174,58
44549.15,0,,,2948.816,174,58
36614.4,0,,,1646.202,174,58
35532,1,7.235619,4.174387,145.2828,174,58
35303,0,,,145.2828,174,58
36143,0,,,145.2828,174,58
34999.26,0,,,819.4812,174,58
34556.53,0,,,819.4812,174,58
38976,1,6.813445,3.465736,145.2828,174,58
35532,0,,,145.2828,174,58
36444.14,0,,,819.4812,174,58
37160.24,0,,,1646.202,174,58
35285,0,,,145.2828,174,58
37236,0,,,145.2828,174,58
37160,0,,,145.2828,174,58
39855,0,,,145.2828,174,58
38976,0,,,145.2828,174,58
36114,0,,,145.2828,174,58
44311,0,,,145.2828,174,58
38098,1,6.60665,3.401197,1646.202,174,58
38098,0,,,145.2828,174,58
41124,1,6.609349,4.304065,145.2828,174,58
37160.24,0,,,819.4812,174,58
35303,0,,,145.2828,174,58
36143,0,,,145.2828,174,58
